date_time,temp_c,dew_point,relative_humidity,wind_speed,visibility,pressure,weather,temp_f,month
2012-10-19 06:00:00,11.2,9.8,91,15,9.7,100.91,"Rain,Fog",52.16,10
2012-10-19 07:00:00,11.3,9.9,91,17,9.7,101.0,"Rain,Fog",52.34,10
2012-10-19 08:00:00,11.7,10.2,91,13,16.1,100.92,Rain,53.06,10
2012-10-19 09:00:00,12.8,10.6,86,24,24.1,100.77,Cloudy,55.040000000000006,10
2012-10-19 10:00:00,13.1,11.0,87,24,25.0,100.79,Rain Showers,55.58,10
2012-10-19 11:00:00,12.8,11.5,92,9,19.3,100.79,Rain,55.040000000000006,10
2012-10-19 12:00:00,13.0,11.5,91,11,16.1,100.77,Rain,55.400000000000006,10
2012-10-19 13:00:00,13.1,11.9,92,17,12.9,100.64,Rain,55.58,10
2012-10-19 14:00:00,13.0,12.1,94,15,8.0,100.55,"Rain,Fog",55.400000000000006,10
2012-10-19 15:00:00,13.3,12.1,92,13,9.7,100.45,"Rain,Fog",55.94,10
2012-10-19 16:00:00,12.9,12.3,96,7,3.2,100.45,"Rain,Fog",55.22,10
2012-10-19 17:00:00,13.1,12.1,94,17,6.4,100.38,"Rain,Fog",55.58,10
2012-10-19 18:00:00,13.1,12.1,94,22,12.9,100.29,Rain,55.58,10
2012-10-19 19:00:00,13.5,12.4,93,7,9.7,100.29,Rain,56.3,10
2012-10-19 20:00:00,13.8,12.9,94,19,12.9,100.13,Rain,56.84,10
2012-10-19 21:00:00,13.8,12.6,92,17,24.1,100.16,Mostly Cloudy,56.84,10
2012-10-19 22:00:00,13.4,12.3,93,7,16.1,100.15,Cloudy,56.120000000000005,10
2012-10-19 23:00:00,13.5,12.3,92,11,16.1,100.1,Cloudy,56.3,10
2012-10-20 00:00:00,13.2,12.3,94,13,16.1,100.02,Cloudy,55.76,10
2012-10-20 01:00:00,12.9,12.2,96,15,6.4,99.97,Fog,55.22,10
2012-10-20 02:00:00,12.8,12.2,96,19,4.8,99.84,Fog,55.040000000000006,10
2012-10-20 03:00:00,12.8,12.1,96,13,6.4,99.83,"Rain Showers,Fog",55.040000000000006,10
2012-10-20 04:00:00,12.4,11.9,97,7,11.3,99.83,Cloudy,54.32,10
2012-10-20 05:00:00,12.5,12.0,97,4,8.0,99.84,Fog,54.5,10
2012-10-20 06:00:00,10.6,10.6,100,4,0.4,99.87,Fog,51.08,10
2012-10-20 07:00:00,11.8,11.6,99,4,2.4,99.88,Fog,53.24,10
2012-10-20 08:00:00,12.7,12.5,99,4,1.0,99.89,Fog,54.86,10
2012-10-20 09:00:00,13.8,13.2,96,4,9.7,99.89,Fog,56.84,10
2012-10-20 10:00:00,16.0,13.2,83,15,24.1,99.87,Mainly Clear,60.8,10
2012-10-20 11:00:00,16.4,12.2,76,19,24.1,99.93,Mostly Cloudy,61.519999999999996,10
2012-10-20 12:00:00,18.1,11.9,67,20,48.3,99.89,Mostly Cloudy,64.58000000000001,10
2012-10-20 13:00:00,17.6,10.6,64,11,48.3,99.75,Mainly Clear,63.68000000000001,10
2012-10-20 14:00:00,17.2,10.4,64,22,48.3,99.79,Mostly Cloudy,62.96,10
2012-10-20 15:00:00,16.4,8.8,61,22,24.1,99.75,Mostly Cloudy,61.519999999999996,10
2012-10-20 16:00:00,14.0,9.2,73,15,24.1,99.9,Rain Showers,57.2,10
2012-10-20 17:00:00,13.4,9.2,76,11,24.1,99.95,Rain Showers,56.120000000000005,10
2012-10-20 18:00:00,12.3,7.2,71,19,25.0,100.01,Mainly Clear,54.14,10
2012-10-20 19:00:00,11.6,5.9,68,20,25.0,100.04,Clear,52.879999999999995,10
2012-10-20 20:00:00,10.7,5.5,70,17,25.0,100.06,Mainly Clear,51.26,10
2012-10-20 21:00:00,11.0,6.1,72,13,25.0,100.07,Mainly Clear,51.8,10
2012-10-20 22:00:00,10.5,6.2,75,11,25.0,100.05,Mainly Clear,50.900000000000006,10
2012-10-20 23:00:00,10.2,6.4,77,19,25.0,100.05,Mainly Clear,50.36,10
2012-10-21 00:00:00,9.2,6.3,82,13,25.0,100.07,Mainly Clear,48.56,10
2012-10-21 01:00:00,9.9,6.8,81,19,25.0,100.14,Mostly Cloudy,49.82,10
2012-10-21 02:00:00,10.3,7.2,81,19,25.0,100.15,Cloudy,50.540000000000006,10
2012-10-21 03:00:00,10.6,7.2,79,26,25.0,100.15,Cloudy,51.08,10
2012-10-21 04:00:00,10.2,7.1,81,22,25.0,100.15,Mostly Cloudy,50.36,10
2012-10-21 05:00:00,10.5,7.3,81,24,25.0,100.15,Rain Showers,50.900000000000006,10
2012-10-21 06:00:00,10.1,7.6,84,30,25.0,100.21,Cloudy,50.18,10
2012-10-21 07:00:00,9.8,7.1,83,28,24.1,100.26,Mostly Cloudy,49.64,10
2012-10-21 08:00:00,10.2,6.4,77,35,24.1,100.29,Mostly Cloudy,50.36,10
2012-10-21 09:00:00,10.4,6.0,74,26,24.1,100.27,Mostly Cloudy,50.72,10
2012-10-21 10:00:00,10.9,5.8,71,32,24.1,100.31,Mostly Cloudy,51.620000000000005,10
2012-10-21 11:00:00,11.2,5.9,70,33,24.1,100.33,Mostly Cloudy,52.16,10
2012-10-21 12:00:00,12.6,6.4,66,32,24.1,100.3,Mostly Cloudy,54.68,10
2012-10-21 13:00:00,12.6,5.6,62,32,24.1,100.3,Cloudy,54.68,10
2012-10-21 14:00:00,12.7,5.8,63,28,24.1,100.33,Mostly Cloudy,54.86,10
2012-10-21 15:00:00,12.2,5.7,64,32,24.1,100.39,Cloudy,53.96,10
2012-10-21 16:00:00,12.0,5.5,64,30,24.1,100.44,Cloudy,53.6,10
2012-10-21 17:00:00,11.8,5.7,66,28,25.0,100.51,Cloudy,53.24,10
2012-10-21 18:00:00,11.5,5.8,68,22,25.0,100.56,Mostly Cloudy,52.7,10
2012-10-21 19:00:00,11.3,5.6,68,22,25.0,100.6,Mostly Cloudy,52.34,10
2012-10-21 20:00:00,11.4,5.5,67,20,25.0,100.63,Mostly Cloudy,52.519999999999996,10
2012-10-21 21:00:00,10.7,5.9,72,22,25.0,100.66,Cloudy,51.26,10
2012-10-21 22:00:00,10.1,5.3,72,15,25.0,100.72,Mostly Cloudy,50.18,10
2012-10-21 23:00:00,9.3,4.9,74,17,25.0,100.75,Mostly Cloudy,48.74,10
2012-10-22 00:00:00,8.7,4.1,73,32,25.0,100.73,Mainly Clear,47.66,10
2012-10-22 01:00:00,8.0,3.9,75,26,25.0,100.77,Mainly Clear,46.4,10
2012-10-22 02:00:00,7.6,3.9,77,24,25.0,100.81,Mainly Clear,45.68,10
2012-10-22 03:00:00,7.1,3.9,80,17,25.0,100.84,Mainly Clear,44.78,10
2012-10-22 04:00:00,7.4,4.0,79,19,25.0,100.84,Mainly Clear,45.32,10
2012-10-22 05:00:00,7.4,4.2,80,24,25.0,100.9,Clear,45.32,10
2012-10-22 06:00:00,7.2,4.1,81,15,25.0,100.95,Clear,44.96,10
2012-10-22 07:00:00,7.8,4.4,79,15,24.1,101.0,Mainly Clear,46.04,10
2012-10-22 08:00:00,10.0,5.1,72,22,24.1,101.04,Mostly Cloudy,50.0,10
2012-10-22 09:00:00,9.8,5.3,74,24,24.1,101.08,Mostly Cloudy,49.64,10
2012-10-22 10:00:00,11.2,5.6,68,26,48.3,101.01,Mainly Clear,52.16,10
2012-10-22 11:00:00,12.7,6.3,65,30,48.3,101.06,Mainly Clear,54.86,10
2012-10-22 12:00:00,13.0,5.6,61,24,48.3,101.03,Mainly Clear,55.400000000000006,10
2012-10-22 13:00:00,14.2,6.2,59,24,48.3,101.0,Mainly Clear,57.56,10
2012-10-22 14:00:00,14.5,4.7,52,22,48.3,101.04,Mainly Clear,58.1,10
2012-10-22 15:00:00,14.6,5.0,52,28,48.3,101.05,Mainly Clear,58.28,10
2012-10-22 16:00:00,14.3,4.9,53,15,48.3,101.06,Mainly Clear,57.74,10
2012-10-22 17:00:00,13.2,4.7,56,20,24.1,101.11,Mainly Clear,55.76,10
2012-10-22 18:00:00,11.9,5.4,64,19,25.0,101.16,Mainly Clear,53.42,10
2012-10-22 19:00:00,11.1,5.7,69,13,25.0,101.21,Clear,51.980000000000004,10
2012-10-22 20:00:00,10.3,5.8,74,13,25.0,101.24,Mainly Clear,50.540000000000006,10
2012-10-22 21:00:00,8.4,5.2,80,9,25.0,101.29,Clear,47.120000000000005,10
2012-10-22 22:00:00,8.1,5.4,83,7,25.0,101.34,Mainly Clear,46.58,10
2012-10-22 23:00:00,6.4,4.4,87,0,25.0,101.34,Clear,43.52,10
2012-10-23 00:00:00,6.2,4.1,86,6,25.0,101.36,Clear,43.16,10
2012-10-23 01:00:00,5.8,3.8,87,4,25.0,101.38,Clear,42.44,10
2012-10-23 02:00:00,4.9,3.3,89,9,25.0,101.4,Clear,40.82,10
2012-10-23 03:00:00,5.1,3.5,89,7,25.0,101.42,Clear,41.18,10
2012-10-23 04:00:00,5.1,3.5,89,4,25.0,101.47,Clear,41.18,10
2012-10-23 05:00:00,5.4,3.6,88,6,25.0,101.54,Clear,41.72,10
2012-10-23 06:00:00,5.1,3.5,89,6,24.1,101.59,Mainly Clear,41.18,10
2012-10-23 07:00:00,4.2,2.8,91,0,24.1,101.68,Mainly Clear,39.56,10
2012-10-23 08:00:00,6.9,4.5,85,11,24.1,101.71,Mostly Cloudy,44.42,10
2012-10-23 09:00:00,9.4,5.0,74,9,24.1,101.75,Mostly Cloudy,48.92,10
2012-10-23 10:00:00,9.6,4.9,72,4,24.1,101.73,Mostly Cloudy,49.28,10
2012-10-23 11:00:00,10.9,4.6,65,0,24.1,101.69,Mostly Cloudy,51.620000000000005,10
2012-10-23 12:00:00,11.1,3.8,61,0,24.1,101.62,Mainly Clear,51.980000000000004,10
2012-10-23 13:00:00,12.2,3.8,56,4,24.1,101.59,Mostly Cloudy,53.96,10
2012-10-23 14:00:00,13.1,3.8,53,6,24.1,101.58,Mostly Cloudy,55.58,10
2012-10-23 15:00:00,12.3,4.3,58,11,24.1,101.57,Mostly Cloudy,54.14,10
2012-10-23 16:00:00,11.9,4.0,58,11,24.1,101.57,Mostly Cloudy,53.42,10
2012-10-23 17:00:00,10.9,3.6,61,9,24.1,101.6,Mainly Clear,51.620000000000005,10
2012-10-23 18:00:00,7.9,3.5,74,0,25.0,101.64,Mainly Clear,46.22,10
2012-10-23 19:00:00,8.6,3.3,69,0,25.0,101.7,Mainly Clear,47.480000000000004,10
2012-10-23 20:00:00,7.0,2.9,75,0,25.0,101.72,Mainly Clear,44.6,10
2012-10-23 21:00:00,6.9,2.6,74,0,25.0,101.73,Mainly Clear,44.42,10
2012-10-23 22:00:00,6.8,3.9,82,7,25.0,101.76,Mainly Clear,44.24,10
2012-10-23 23:00:00,7.7,0.2,59,13,25.0,101.79,Clear,45.86,10
2012-10-24 00:00:00,7.3,-1.4,54,13,25.0,101.81,Clear,45.14,10
2012-10-24 01:00:00,5.1,-1.0,65,13,25.0,101.83,Clear,41.18,10
2012-10-24 02:00:00,4.0,-1.2,69,7,25.0,101.9,Clear,39.2,10
2012-10-24 03:00:00,4.9,-0.9,66,7,25.0,101.9,Clear,40.82,10
2012-10-24 04:00:00,2.0,-1.5,78,9,25.0,101.91,Clear,35.6,10
2012-10-24 05:00:00,2.6,-1.5,74,9,25.0,101.93,Clear,36.68,10
2012-10-24 06:00:00,1.9,-1.4,79,7,48.3,101.94,Clear,35.42,10
2012-10-24 07:00:00,2.6,-0.8,78,11,48.3,101.99,Clear,36.68,10
2012-10-24 08:00:00,5.8,-0.7,63,11,48.3,102.03,Clear,42.44,10
2012-10-24 09:00:00,7.0,-0.5,59,15,48.3,102.02,Mainly Clear,44.6,10
2012-10-24 10:00:00,7.2,-1.9,52,17,48.3,102.0,Mostly Cloudy,44.96,10
2012-10-24 11:00:00,8.1,-0.9,53,11,48.3,101.93,Mostly Cloudy,46.58,10
2012-10-24 12:00:00,9.1,-0.3,52,11,48.3,101.86,Mostly Cloudy,48.379999999999995,10
2012-10-24 13:00:00,10.6,-0.6,46,6,48.3,101.79,Mainly Clear,51.08,10
2012-10-24 14:00:00,11.7,-1.7,39,6,48.3,101.75,Mostly Cloudy,53.06,10
2012-10-24 15:00:00,12.2,-2.1,37,11,48.3,101.73,Mostly Cloudy,53.96,10
2012-10-24 16:00:00,11.3,-2.1,39,11,48.3,101.75,Mostly Cloudy,52.34,10
2012-10-24 17:00:00,10.9,-2.2,40,17,48.3,101.78,Mostly Cloudy,51.620000000000005,10
2012-10-24 18:00:00,10.6,-0.3,47,13,25.0,101.83,Cloudy,51.08,10
2012-10-24 19:00:00,10.3,0.1,49,7,25.0,101.82,Mostly Cloudy,50.540000000000006,10
2012-10-24 20:00:00,10.1,-1.2,45,11,25.0,101.85,Mostly Cloudy,50.18,10
2012-10-24 21:00:00,10.0,-2.3,42,6,25.0,101.88,Mostly Cloudy,50.0,10
2012-10-24 22:00:00,9.4,-2.1,44,9,25.0,101.87,Mostly Cloudy,48.92,10
2012-10-24 23:00:00,9.6,-2.5,43,15,25.0,101.9,Mostly Cloudy,49.28,10
2012-10-25 00:00:00,9.5,-2.6,43,17,25.0,101.9,Cloudy,49.1,10
2012-10-25 01:00:00,9.2,-1.8,46,15,25.0,101.92,Mostly Cloudy,48.56,10
2012-10-25 02:00:00,8.4,-0.9,52,15,25.0,101.89,Mostly Cloudy,47.120000000000005,10
2012-10-25 03:00:00,7.3,-0.5,58,13,25.0,101.84,Mainly Clear,45.14,10
2012-10-25 04:00:00,6.9,-0.5,59,15,25.0,101.85,Mainly Clear,44.42,10
2012-10-25 05:00:00,5.7,0.2,68,17,25.0,101.89,Mostly Cloudy,42.26,10
2012-10-25 06:00:00,4.1,0.6,78,17,24.1,101.9,Mainly Clear,39.38,10
2012-10-25 07:00:00,4.6,1.5,80,19,24.1,101.93,Mostly Cloudy,40.28,10
2012-10-25 08:00:00,5.2,1.5,77,22,48.3,101.94,Mostly Cloudy,41.36,10
2012-10-25 09:00:00,6.4,-0.3,62,17,48.3,101.97,Mostly Cloudy,43.52,10
2012-10-25 10:00:00,8.0,0.3,58,9,48.3,101.89,Cloudy,46.4,10
2012-10-25 11:00:00,9.1,0.9,56,11,24.1,101.89,Cloudy,48.379999999999995,10
2012-10-25 12:00:00,11.3,1.4,50,13,24.1,101.77,Cloudy,52.34,10
2012-10-25 13:00:00,12.8,2.8,51,11,24.1,101.71,Cloudy,55.040000000000006,10
2012-10-25 14:00:00,12.8,2.9,51,17,24.1,101.66,Mostly Cloudy,55.040000000000006,10
2012-10-25 15:00:00,13.5,3.5,51,19,24.1,101.59,Mainly Clear,56.3,10
2012-10-25 16:00:00,13.3,4.2,54,15,24.1,101.59,Mostly Cloudy,55.94,10
2012-10-25 17:00:00,12.6,4.1,56,19,24.1,101.55,Mostly Cloudy,54.68,10
2012-10-25 18:00:00,11.8,4.9,63,15,25.0,101.54,Mostly Cloudy,53.24,10
2012-10-25 19:00:00,11.4,5.5,67,15,25.0,101.53,Clear,52.519999999999996,10
2012-10-25 20:00:00,11.0,5.9,71,15,25.0,101.51,Clear,51.8,10
2012-10-25 21:00:00,10.0,5.7,75,13,25.0,101.51,Clear,50.0,10
2012-10-25 22:00:00,9.8,6.4,79,13,25.0,101.47,Clear,49.64,10
2012-10-25 23:00:00,9.3,6.6,83,9,25.0,101.45,Clear,48.74,10
2012-10-26 00:00:00,8.9,6.4,84,9,25.0,101.47,Clear,48.019999999999996,10
2012-10-26 01:00:00,8.5,6.4,87,7,25.0,101.49,Mostly Cloudy,47.3,10
2012-10-26 02:00:00,8.3,6.4,88,11,25.0,101.5,Mainly Clear,46.94,10
2012-10-26 03:00:00,7.7,6.4,91,7,25.0,101.49,Clear,45.86,10
2012-10-26 04:00:00,7.2,5.2,87,7,25.0,101.48,Clear,44.96,10
2012-10-26 05:00:00,7.0,5.0,87,9,16.1,101.52,Clear,44.6,10
2012-10-26 06:00:00,6.9,4.8,86,11,16.1,101.53,Clear,44.42,10
2012-10-26 07:00:00,6.7,4.5,86,11,19.3,101.57,Clear,44.06,10
2012-10-26 08:00:00,9.1,6.2,82,6,16.1,101.6,Clear,48.379999999999995,10
2012-10-26 09:00:00,11.7,7.9,77,7,16.1,101.6,Clear,53.06,10
2012-10-26 10:00:00,15.1,9.8,71,6,16.1,101.54,Clear,59.18,10
2012-10-26 11:00:00,18.1,12.7,71,4,16.1,101.51,Clear,64.58000000000001,10
2012-10-26 12:00:00,19.8,12.9,64,9,16.1,101.43,Clear,67.64,10
2012-10-26 13:00:00,20.9,13.3,62,11,19.3,101.36,Clear,69.62,10
2012-10-26 14:00:00,21.1,13.0,60,9,19.3,101.36,Clear,69.98,10
2012-10-26 15:00:00,20.4,13.1,63,13,24.1,101.35,Clear,68.72,10
2012-10-26 16:00:00,18.2,12.3,68,19,24.1,101.3,Clear,64.75999999999999,10
2012-10-26 17:00:00,15.7,11.6,77,9,24.1,101.33,Mainly Clear,60.26,10
2012-10-26 18:00:00,14.7,11.3,80,11,25.0,101.36,Mainly Clear,58.46,10
2012-10-26 19:00:00,13.5,11.0,85,7,25.0,101.39,Mainly Clear,56.3,10
2012-10-26 20:00:00,14.2,11.2,82,15,19.3,101.38,Mostly Cloudy,57.56,10
2012-10-26 21:00:00,13.1,10.9,86,9,25.0,101.38,Mainly Clear,55.58,10
2012-10-26 22:00:00,13.0,10.9,87,4,19.3,101.41,Mainly Clear,55.400000000000006,10
2012-10-26 23:00:00,12.7,10.9,89,9,16.1,101.4,Mainly Clear,54.86,10
2012-10-27 00:00:00,11.9,10.7,92,4,16.1,101.42,Mostly Cloudy,53.42,10
2012-10-27 01:00:00,12.1,10.8,92,4,16.1,101.42,Cloudy,53.78,10
2012-10-27 02:00:00,11.8,10.8,94,6,19.3,101.41,Cloudy,53.24,10
2012-10-27 03:00:00,12.2,10.9,92,4,16.1,101.39,Cloudy,53.96,10
2012-10-27 04:00:00,12.1,10.9,92,0,12.9,101.38,Cloudy,53.78,10
2012-10-27 05:00:00,11.7,10.7,94,9,8.0,101.38,Fog,53.06,10
2012-10-27 06:00:00,11.9,10.6,92,9,9.7,101.41,Fog,53.42,10
2012-10-27 07:00:00,12.3,10.8,91,6,4.0,101.42,Fog,54.14,10
2012-10-27 08:00:00,12.7,10.8,88,11,6.4,101.46,Fog,54.86,10
2012-10-27 09:00:00,12.5,10.9,90,17,2.4,101.42,Fog,54.5,10
2012-10-27 10:00:00,12.4,10.9,91,15,2.8,101.4,Fog,54.32,10
2012-10-27 11:00:00,13.4,11.1,86,11,6.4,101.35,Fog,56.120000000000005,10
2012-10-27 12:00:00,14.1,11.1,82,17,6.4,101.26,Haze,57.379999999999995,10
2012-10-27 13:00:00,14.2,10.6,79,15,12.9,101.2,Cloudy,57.56,10
2012-10-27 14:00:00,14.4,9.9,74,15,24.1,101.14,Cloudy,57.92,10
2012-10-27 15:00:00,14.6,9.5,71,17,24.1,101.1,Cloudy,58.28,10
2012-10-27 16:00:00,14.6,9.1,70,15,24.1,101.08,Mostly Cloudy,58.28,10
2012-10-27 17:00:00,13.9,9.3,74,9,24.1,101.09,Mostly Cloudy,57.019999999999996,10
2012-10-27 18:00:00,13.5,9.3,76,9,25.0,101.15,Cloudy,56.3,10
2012-10-27 19:00:00,13.7,8.8,72,11,25.0,101.13,Cloudy,56.66,10
2012-10-27 20:00:00,13.5,7.5,67,11,25.0,101.15,Cloudy,56.3,10
2012-10-27 21:00:00,13.3,7.4,67,11,25.0,101.14,Mostly Cloudy,55.94,10
2012-10-27 22:00:00,12.8,7.8,72,13,25.0,101.13,Mostly Cloudy,55.040000000000006,10
2012-10-27 23:00:00,12.0,8.4,79,11,25.0,101.14,Mostly Cloudy,53.6,10
2012-10-28 00:00:00,11.0,8.4,84,15,25.0,101.18,Mostly Cloudy,51.8,10
2012-10-28 01:00:00,10.4,7.4,82,15,25.0,101.19,Mostly Cloudy,50.72,10
2012-10-28 02:00:00,9.9,6.8,81,11,25.0,101.22,Cloudy,49.82,10
2012-10-28 03:00:00,9.8,6.6,80,9,25.0,101.25,Cloudy,49.64,10
2012-10-28 04:00:00,9.5,6.5,82,13,25.0,101.23,Mostly Cloudy,49.1,10
2012-10-28 05:00:00,9.6,6.7,82,7,25.0,101.28,Cloudy,49.28,10
2012-10-28 06:00:00,9.7,6.7,82,7,25.0,101.29,Cloudy,49.46,10
2012-10-28 07:00:00,9.5,6.9,84,7,24.1,101.36,Cloudy,49.1,10
2012-10-28 08:00:00,9.9,7.4,84,7,24.1,101.38,Cloudy,49.82,10
2012-10-28 09:00:00,10.8,7.9,82,11,24.1,101.34,Cloudy,51.44,10
2012-10-28 10:00:00,11.4,8.3,81,9,24.1,101.32,Cloudy,52.519999999999996,10
2012-10-28 11:00:00,12.0,8.1,77,11,24.1,101.31,Cloudy,53.6,10
2012-10-28 12:00:00,12.9,8.4,74,20,24.1,101.2,Cloudy,55.22,10
2012-10-28 13:00:00,12.9,7.8,71,15,24.1,101.19,Cloudy,55.22,10
2012-10-28 14:00:00,13.0,6.8,66,20,24.1,101.13,Cloudy,55.400000000000006,10
2012-10-28 15:00:00,13.1,6.0,62,20,24.1,101.06,Cloudy,55.58,10
2012-10-28 16:00:00,12.9,5.9,62,22,24.1,101.06,Cloudy,55.22,10
2012-10-28 17:00:00,12.7,6.3,65,26,25.0,101.01,Cloudy,54.86,10
2012-10-28 18:00:00,12.9,6.9,67,24,25.0,101.0,Cloudy,55.22,10
2012-10-28 19:00:00,12.7,7.4,70,28,25.0,100.99,Cloudy,54.86,10
2012-10-28 20:00:00,12.3,7.4,72,24,25.0,101.02,Cloudy,54.14,10
2012-10-28 21:00:00,11.6,7.4,75,24,25.0,101.03,Cloudy,52.879999999999995,10
2012-10-28 22:00:00,11.0,7.4,78,32,25.0,101.01,Mostly Cloudy,51.8,10
2012-10-28 23:00:00,10.3,7.1,81,26,25.0,100.98,Cloudy,50.540000000000006,10
2012-10-29 00:00:00,9.9,7.0,82,22,25.0,100.95,Mostly Cloudy,49.82,10
2012-10-29 01:00:00,9.5,6.9,84,26,25.0,100.89,Mostly Cloudy,49.1,10
2012-10-29 02:00:00,9.2,6.6,84,26,25.0,100.82,Mostly Cloudy,48.56,10
2012-10-29 03:00:00,9.6,7.0,84,24,25.0,100.79,Cloudy,49.28,10
2012-10-29 04:00:00,9.9,7.2,83,30,25.0,100.77,Mostly Cloudy,49.82,10
2012-10-29 05:00:00,9.6,7.4,86,20,25.0,100.76,Cloudy,49.28,10
2012-10-29 06:00:00,10.2,7.4,83,33,25.0,100.72,Cloudy,50.36,10
2012-10-29 07:00:00,10.1,7.5,84,26,24.1,100.7,Cloudy,50.18,10
2012-10-29 08:00:00,10.7,7.8,82,24,24.1,100.67,Cloudy,51.26,10
2012-10-29 09:00:00,11.9,8.5,80,26,24.1,100.61,Cloudy,53.42,10
2012-10-29 10:00:00,12.9,8.7,76,28,24.1,100.57,Cloudy,55.22,10
2012-10-29 11:00:00,14.3,9.4,72,32,24.1,100.48,Cloudy,57.74,10
2012-10-29 12:00:00,15.4,9.8,69,26,24.1,100.35,Cloudy,59.72,10
2012-10-29 13:00:00,16.5,9.7,64,33,24.1,100.24,Cloudy,61.7,10
2012-10-29 14:00:00,16.6,9.9,65,44,24.1,100.13,Cloudy,61.88,10
2012-10-29 15:00:00,16.6,9.6,63,33,24.1,100.09,Cloudy,61.88,10
2012-10-29 16:00:00,15.2,9.8,70,48,24.1,100.04,Cloudy,59.36,10
2012-10-29 17:00:00,14.2,9.4,73,48,24.1,99.94,Cloudy,57.56,10
2012-10-29 18:00:00,14.2,9.2,72,44,25.0,99.83,Mostly Cloudy,57.56,10
2012-10-29 19:00:00,14.0,9.6,75,50,25.0,99.65,Mostly Cloudy,57.2,10
2012-10-29 20:00:00,14.3,9.7,74,52,25.0,99.55,Cloudy,57.74,10
2012-10-29 21:00:00,14.0,9.7,75,48,25.0,99.46,Mostly Cloudy,57.2,10
2012-10-29 22:00:00,14.2,9.8,75,50,25.0,99.37,Cloudy,57.56,10
2012-10-29 23:00:00,14.1,10.0,76,54,25.0,99.33,Cloudy,57.379999999999995,10
2012-10-30 00:00:00,14.6,10.2,75,41,25.0,99.28,Cloudy,58.28,10
2012-10-30 01:00:00,14.6,10.4,76,52,25.0,99.23,Mostly Cloudy,58.28,10
2012-10-30 02:00:00,14.1,10.3,78,37,25.0,99.31,Mostly Cloudy,57.379999999999995,10
2012-10-30 03:00:00,13.9,10.6,80,41,25.0,99.21,Rain Showers,57.019999999999996,10
2012-10-30 04:00:00,13.8,10.4,80,35,25.0,99.28,Mostly Cloudy,56.84,10
2012-10-30 05:00:00,13.7,10.5,81,37,25.0,99.32,Mainly Clear,56.66,10
2012-10-30 06:00:00,13.6,10.5,82,37,25.0,99.31,Rain Showers,56.480000000000004,10
2012-10-30 07:00:00,15.0,11.1,77,30,19.3,99.45,Rain Showers,59.0,10
2012-10-30 08:00:00,15.7,12.0,79,26,24.1,99.5,Mostly Cloudy,60.26,10
2012-10-30 09:00:00,15.4,12.7,84,22,24.1,99.52,Mostly Cloudy,59.72,10
2012-10-30 10:00:00,16.1,13.3,83,28,24.1,99.57,Mostly Cloudy,60.980000000000004,10
2012-10-30 11:00:00,15.1,13.8,92,22,4.0,99.6,Rain,59.18,10
2012-10-30 12:00:00,16.1,14.5,90,17,24.1,99.53,Mostly Cloudy,60.980000000000004,10
2012-10-30 13:00:00,19.8,14.7,72,28,24.1,99.44,Mainly Clear,67.64,10
2012-10-30 14:00:00,20.4,13.2,63,28,24.1,99.5,Mainly Clear,68.72,10
2012-10-30 15:00:00,20.9,11.8,56,33,24.1,99.47,Mainly Clear,69.62,10
2012-10-30 16:00:00,20.6,9.9,50,20,24.1,99.49,Mainly Clear,69.08000000000001,10
2012-10-30 17:00:00,19.7,9.3,51,17,24.1,99.54,Mainly Clear,67.46000000000001,10
2012-10-30 18:00:00,19.2,10.4,57,17,25.0,99.61,Mostly Cloudy,66.56,10
2012-10-30 19:00:00,18.8,11.2,61,28,25.0,99.61,Mostly Cloudy,65.84,10
2012-10-30 20:00:00,18.6,12.5,68,26,25.0,99.57,Rain Showers,65.48,10
2012-10-30 21:00:00,16.8,13.5,81,26,19.3,99.6,Rain,62.24,10
2012-10-30 22:00:00,15.0,13.9,93,17,25.0,99.49,Cloudy,59.0,10
2012-10-30 23:00:00,15.6,14.0,90,11,25.0,99.45,Rain Showers,60.08,10
2012-10-31 00:00:00,15.0,13.9,93,9,16.1,99.43,Rain Showers,59.0,10
2012-10-31 01:00:00,14.9,13.6,92,9,25.0,99.36,Mainly Clear,58.82,10
2012-10-31 02:00:00,13.7,12.7,94,11,25.0,99.41,Mainly Clear,56.66,10
2012-10-31 03:00:00,13.7,12.5,92,11,25.0,99.43,Mainly Clear,56.66,10
2012-10-31 04:00:00,13.8,11.6,87,13,25.0,99.37,Mainly Clear,56.84,10
2012-10-31 05:00:00,13.6,11.2,85,17,25.0,99.34,Mainly Clear,56.480000000000004,10
2012-10-31 06:00:00,14.0,10.1,77,11,25.0,99.24,Mostly Cloudy,57.2,10
2012-10-31 07:00:00,11.6,10.4,92,11,24.1,99.26,Mostly Cloudy,52.879999999999995,10
2012-10-31 08:00:00,14.0,12.1,88,17,24.1,99.22,Mostly Cloudy,57.2,10
2012-10-31 09:00:00,14.6,12.7,88,15,19.3,99.16,Cloudy,58.28,10
2012-10-31 10:00:00,14.6,12.9,90,19,16.1,99.14,Cloudy,58.28,10
2012-10-31 11:00:00,14.8,13.7,93,11,9.7,99.12,Rain Showers,58.64,10
2012-10-31 12:00:00,10.8,9.4,91,24,24.1,99.2,Cloudy,51.44,10
2012-10-31 13:00:00,10.2,8.5,89,20,24.1,99.26,Rain Showers,50.36,10
